db_image,db_pose_x,db_pose_y,q_image,q_pose_x,q_pose_y,dbNum,qNum,thres,sqthres
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630106879393370804.png,987523.0300021849,1818247.1542508833,/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/evening/image/stereo_left_color/1630079951750594507.png,988120.1984745945,1818977.768285007,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630106879593399985.png,987522.407531771,1818248.2151943198,/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/evening/image/stereo_left_color/1630080287042760893.png,988014.2605543793,1818783.7876434072,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630106879793263382.png,987521.7870117787,1818249.2717468878,/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/evening/image/stereo_left_color/1630080219964142265.png,987683.6042407976,1819006.6680445117,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630106879996976080.png,987521.1730130694,1818250.3301324912,/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/evening/image/stereo_left_color/1630079939154524160.png,988039.9199281872,1818977.1257895743,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630106880193207048.png,987520.585962671,1818251.401224142,/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/evening/image/stereo_left_color/1630079992137513813.png,988328.5892941159,1818951.022056617,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630106880393010702.png,987520.0010685611,1818252.4651260462,/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/evening/image/stereo_left_color/1630079551677937363.png,987383.5013645412,1818510.1845068638,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630106880592988491.png,987519.43474728,1818253.5318496055,/home/ma/git/learning/netvlad_templated/data/Sthereo/SNU/evening/image/stereo_left_color/1630503222155530014.png,952082.3813448239,1939583.4679200498,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630106880792825457.png,987518.8690349439,1818254.5915198731,/home/ma/git/learning/netvlad_templated/data/Sthereo/SNU/evening/image/stereo_left_color/1630504226233333528.png,951795.6867047923,1940786.7848399817,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630106880992966701.png,987518.3066682902,1818255.6401552055,/home/ma/git/learning/netvlad_templated/data/Sthereo/SNU/evening/image/stereo_left_color/1630504237829763929.png,951771.3239827871,1940823.1236920324,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630106881193073482.png,987517.7516930454,1818256.6856219154,/home/ma/git/learning/netvlad_templated/data/Sthereo/SNU/evening/image/stereo_left_color/1630503622426819820.png,951547.1181864855,1939042.3724757605,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630106881392823566.png,987517.2100570949,1818257.7229476157,/home/ma/git/learning/netvlad_templated/data/Sthereo/SNU/evening/image/stereo_left_color/1630503067105111900.png,951532.3650596646,1939375.2811367118,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630106881592707582.png,987516.6686462925,1818258.7440461703,/home/ma/git/learning/netvlad_templated/data/Sthereo/SNU/evening/image/stereo_left_color/1630504075981519841.png,951957.3606905913,1940127.6858127061,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630106881797128459.png,987516.1473064431,1818259.7468667442,/home/ma/git/learning/netvlad_templated/data/Sthereo/SNU/evening/image/stereo_left_color/1630503188966011028.png,951953.601697041,1939385.1549244379,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630106881992603368.png,987515.6315728312,1818260.7317242133,/home/ma/git/learning/netvlad_templated/data/Sthereo/SNU/evening/image/stereo_left_color/1630503712798140929.png,951477.2151842486,1938625.6912948615,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630106882192279417.png,987515.1200609844,1818261.6891744211,/home/ma/git/learning/netvlad_templated/data/Sthereo/SNU/evening/image/stereo_left_color/1630503478973428250.png,951746.692414387,1939479.7072472638,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630106882391800612.png,987514.613473327,1818262.6309852276,/home/ma/git/learning/netvlad_templated/data/Sthereo/SNU/evening/image/stereo_left_color/1630503075102189928.png,951543.4399443206,1939327.63226482,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630106882592167053.png,987514.1117931805,1818263.5660859155,/home/ma/git/learning/netvlad_templated/data/Sthereo/SNU/evening/image/stereo_left_color/1630503302129567681.png,952135.4331259893,1939932.6512663583,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630106882792430219.png,987513.6008042666,1818264.4842023468,/home/ma/git/learning/netvlad_templated/data/Sthereo/SNU/evening/image/stereo_left_color/1630503885642732208.png,951820.4683755167,1939114.5888705843,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630106882992659749.png,987513.1112934457,1818265.365795325,/home/ma/git/learning/netvlad_templated/data/Sthereo/SNU/evening/image/stereo_left_color/1630503216657307085.png,952060.7102938722,1939552.9166819234,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630106883192729905.png,987512.6260317713,1818266.243870377,/home/ma/git/learning/netvlad_templated/data/Sthereo/SNU/evening/image/stereo_left_color/1630503110191269476.png,951658.3555333586,1939242.378950698,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630106883392709670.png,987512.13959495,1818267.1789346954,/home/ma/git/learning/netvlad_templated/data/Sthereo/SNU/evening/image/stereo_left_color/1630503714697460870.png,951473.2224486234,1938615.2044555147,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630106883596717035.png,987511.613747903,1818268.1537297517,/home/ma/git/learning/netvlad_templated/data/Sthereo/SNU/evening/image/stereo_left_color/1630503041812726624.png,951495.2795617661,1939529.408616863,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630106883792527747.png,987511.0987994614,1818269.0574731925,/home/ma/git/learning/netvlad_templated/data/Sthereo/SNU/evening/image/stereo_left_color/1630504099874223594.png,951973.7004125096,1940284.2388870756,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630106883992694964.png,987510.6292834217,1818269.9850313768,/home/ma/git/learning/netvlad_templated/data/Sthereo/SNU/evening/image/stereo_left_color/1630503048710838004.png,951502.905218158,1939493.6977337804,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630106884192806518.png,987510.1302635322,1818270.9290399677,/home/ma/git/learning/netvlad_templated/data/Sthereo/SNU/evening/image/stereo_left_color/1630504271319129688.png,951682.8951879526,1940791.9658903175,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630106884392484292.png,987509.5705036235,1818271.8973398414,/home/ma/git/learning/netvlad_templated/data/Sthereo/SNU/evening/image/stereo_left_color/1630503239651021262.png,952121.6609043168,1939699.8776841485,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630106884592304655.png,987509.0539648142,1818272.9050034476,/home/ma/git/learning/netvlad_templated/data/Sthereo/SNU/evening/image/stereo_left_color/1630504357091804981.png,951515.0507033131,1940563.180232045,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630106884792091301.png,987508.5087603735,1818273.9088662472,/home/ma/git/learning/netvlad_templated/data/Sthereo/SNU/evening/image/stereo_left_color/1630504406875612801.png,951455.740139465,1940316.0212907295,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630106884992146509.png,987507.9495582312,1818274.93806187,/home/ma/git/learning/netvlad_templated/data/Sthereo/SNU/evening/image/stereo_left_color/1630504378384744099.png,951464.5866553971,1940486.6843155024,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630106885191689194.png,987507.3944447467,1818275.9668844563,/home/ma/git/learning/netvlad_templated/data/Sthereo/SNU/evening/image/stereo_left_color/1630503295231676575.png,952148.0697096672,1939946.3654525897,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630106885391976168.png,987506.8310869626,1818277.015583021,/home/ma/git/learning/netvlad_templated/data/Sthereo/SNU/evening/image/stereo_left_color/1630503389301403277.png,951835.9274382937,1939781.3199383102,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630106885592339923.png,987506.263573007,1818278.0711237981,/home/ma/git/learning/netvlad_templated/data/Sthereo/SNU/evening/image/stereo_left_color/1630504223134206374.png,951801.4411382489,1940774.7540742692,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630106885792897356.png,987505.6983916615,1818279.105582635,/home/ma/git/learning/netvlad_templated/data/Sthereo/SNU/evening/image/stereo_left_color/1630503958319233515.png,952058.5697326143,1939549.846946182,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630106885992749221.png,987505.1252742796,1818280.1912559385,/home/ma/git/learning/netvlad_templated/data/Sthereo/SNU/evening/image/stereo_left_color/1630503628925406859.png,951538.9799205137,1939005.3953970978,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630106886192812364.png,987504.5172820834,1818281.32680952,/home/ma/git/learning/netvlad_templated/data/Sthereo/SNU/evening/image/stereo_left_color/1630503820766702132.png,951719.3146806448,1938744.9403186627,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630106886393688880.png,987503.9482673499,1818282.3944099073,/home/ma/git/learning/netvlad_templated/data/Sthereo/SNU/evening/image/stereo_left_color/1630503459278941404.png,951756.3131438221,1939545.27238266,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630106886593543442.png,987503.3848684937,1818283.466197287,/home/ma/git/learning/netvlad_templated/data/Sthereo/SNU/evening/image/stereo_left_color/1630504068483956466.png,951979.8144666406,1940097.2671032434,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630106886793382171.png,987502.7751653023,1818284.5882974672,/home/ma/git/learning/netvlad_templated/data/Sthereo/SNU/evening/image/stereo_left_color/1630503535754814118.png,951632.7065128799,1939396.1130926087,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630106886993508675.png,987502.1822739677,1818285.7021561973,/home/ma/git/learning/netvlad_templated/data/Sthereo/SNU/evening/image/stereo_left_color/1630503082899595032.png,951555.7590399565,1939278.4522334163,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630106887193269777.png,987501.5919056949,1818286.8297845586,/home/ma/git/learning/netvlad_templated/data/Sthereo/SNU/evening/image/stereo_left_color/1630503452780968060.png,951754.0322247866,1939570.295834421,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630106887393711697.png,987500.9916081479,1818287.9542250186,/home/ma/git/learning/netvlad_templated/data/Sthereo/SNU/evening/image/stereo_left_color/1630504096874965228.png,951967.2259838353,1940262.3809934629,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630106887593651153.png,987500.3844297085,1818289.090314594,/home/ma/git/learning/netvlad_templated/data/Sthereo/SNU/evening/image/stereo_left_color/1630503180168768022.png,951920.4231402909,1939326.7336794622,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630106887793488389.png,987499.7799486629,1818290.2372707103,/home/ma/git/learning/netvlad_templated/data/Sthereo/SNU/evening/image/stereo_left_color/1630503139881831572.png,951773.6989272083,1939173.8648708765,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630106887993353033.png,987499.1689704834,1818291.3932520663,/home/ma/git/learning/netvlad_templated/data/Sthereo/SNU/evening/image/stereo_left_color/1630503017821406486.png,951467.4962231502,1939679.01948545,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630106888193803514.png,987498.5449778967,1818292.560305759,/home/ma/git/learning/netvlad_templated/data/Sthereo/SNU/evening/image/stereo_left_color/1630504297110397175.png,951699.8866806803,1940700.2294160249,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630106888294270557.png,987498.0724389877,1818293.4423974815,/home/ma/git/learning/netvlad_templated/data/Sthereo/SNU/evening/image/stereo_left_color/1630503888541849485.png,951828.5218155648,1939137.036365573,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630106888493935286.png,987497.6071058634,1818294.3387567317,/home/ma/git/learning/netvlad_templated/data/Sthereo/SNU/evening/image/stereo_left_color/1630503273938602348.png,952184.9256818282,1939898.2894180797,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630106888593631025.png,987497.1268979462,1818295.2371064448,/home/ma/git/learning/netvlad_templated/data/Sthereo/SNU/evening/image/stereo_left_color/1630503810666462322.png,951719.648418235,1938686.7748046985,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630106888794129546.png,987496.6493647215,1818296.1387511415,/home/ma/git/learning/netvlad_templated/data/Sthereo/SNU/evening/image/stereo_left_color/1630504339996808107.png,951618.6341098504,1940585.1241440028,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630106888894065863.png,987496.1616418504,1818297.0500886282,/home/ma/git/learning/netvlad_templated/data/Sthereo/SNU/evening/image/stereo_left_color/1630503848254442900.png,951738.2280357905,1938896.0603895225,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630106889094000005.png,987495.6676463459,1818297.9718763724,/home/ma/git/learning/netvlad_templated/data/Sthereo/SNU/evening/image/stereo_left_color/1630504307107305879.png,951716.698468011,1940651.6044526487,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630106889294376689.png,987495.1854964783,1818298.9017165836,/home/ma/git/learning/netvlad_templated/data/Sthereo/SNU/evening/image/stereo_left_color/1630504103072898412.png,951985.8366814742,1940310.116645123,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630106889394597701.png,987494.7014316625,1818299.824332998,/home/ma/git/learning/netvlad_templated/data/Sthereo/SNU/evening/image/stereo_left_color/1630504407475191533.png,951456.4104571835,1940311.8884903006,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630106889494405410.png,987494.2001875544,1818300.7694771998,/home/ma/git/learning/netvlad_templated/data/Sthereo/SNU/evening/image/stereo_left_color/1630503861650410478.png,951769.2281129013,1938974.852810546,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630106889694597763.png,987493.6998375993,1818301.7224024564,/home/ma/git/learning/netvlad_templated/data/Sthereo/SNU/evening/image/stereo_left_color/1630503964817113375.png,952082.972753579,1939584.4340252785,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630106889794803221.png,987493.193789078,1818302.676427485,/home/ma/git/learning/netvlad_templated/data/Sthereo/SNU/evening/image/stereo_left_color/1630503180468753772.png,951921.7482131136,1939329.0017550923,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630106889994846950.png,987492.6936873716,1818303.6315021205,/home/ma/git/learning/netvlad_templated/data/Sthereo/SNU/evening/image/stereo_left_color/1630504097674416133.png,951968.4127437911,1940268.0826547248,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630106890095216256.png,987492.1887873615,1818304.5972666938,/home/ma/git/learning/netvlad_templated/data/Sthereo/SNU/evening/image/stereo_left_color/1630504220934973355.png,951804.8597738048,1940767.822122269,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630106890295761834.png,987491.6757203334,1818305.5749284877,/home/ma/git/learning/netvlad_templated/data/Sthereo/SNU/evening/image/stereo_left_color/1630503743088482439.png,951545.4031733236,1938503.6898162432,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630106890396118490.png,987491.1629614764,1818306.5608669007,/home/ma/git/learning/netvlad_templated/data/Sthereo/SNU/evening/image/stereo_left_color/1630503039813520905.png,951493.3837994292,1939538.7876522609,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630106890597722595.png,987490.6461270244,1818307.5405408107,/home/ma/git/learning/netvlad_templated/data/Sthereo/SNU/evening/image/stereo_left_color/1630504133063484007.png,952015.5923258091,1940519.8314216945,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630106890798022975.png,987490.1181634275,1818308.5284935134,/home/ma/git/learning/netvlad_templated/data/Sthereo/SNU/evening/image/stereo_left_color/1630504188345585110.png,951814.2556044017,1940665.8399407726,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630106890898249881.png,987489.5893060322,1818309.5328740575,/home/ma/git/learning/netvlad_templated/data/Sthereo/SNU/evening/image/stereo_left_color/1630503074004588724.png,951541.7138078093,1939334.9971760237,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630106890997878713.png,987489.046628513,1818310.526608377,/home/ma/git/learning/netvlad_templated/data/Sthereo/SNU/evening/image/stereo_left_color/1630504285814262167.png,951677.1817345199,1940750.890895352,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630106891199753293.png,987488.5092143913,1818311.5363500863,/home/ma/git/learning/netvlad_templated/data/Sthereo/SNU/evening/image/stereo_left_color/1630503407595522097.png,951782.4093947731,1939725.7277732799,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630106891298923936.png,987487.988346724,1818312.558426813,/home/ma/git/learning/netvlad_templated/data/Sthereo/SNU/evening/image/stereo_left_color/1630504012501676598.png,952187.5355557308,1939883.263609454,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630106891498381403.png,987487.4539991799,1818313.572492338,/home/ma/git/learning/netvlad_templated/data/Sthereo/SNU/evening/image/stereo_left_color/1630504098474392160.png,951969.8148279112,1940273.42711118,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630106891598596844.png,987486.9150696798,1818314.6078428102,/home/ma/git/learning/netvlad_templated/data/Sthereo/SNU/evening/image/stereo_left_color/1630504158455228958.png,951928.9312538721,1940611.7714349143,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630106891798985458.png,987486.3643452054,1818315.6340249407,/home/ma/git/learning/netvlad_templated/data/Sthereo/SNU/evening/image/stereo_left_color/1630503123887106242.png,951719.6849693255,1939217.023954378,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630106891899219075.png,987485.8354723314,1818316.6772175338,/home/ma/git/learning/netvlad_templated/data/Sthereo/SNU/evening/image/stereo_left_color/1630503378804855461.png,951871.4672542815,1939804.7197989642,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630106892100112331.png,987485.2830266051,1818317.7120896834,/home/ma/git/learning/netvlad_templated/data/Sthereo/SNU/evening/image/stereo_left_color/1630504207639329325.png,951817.8572112799,1940730.152620066,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630106892202562706.png,987484.7480960736,1818318.7690887863,/home/ma/git/learning/netvlad_templated/data/Sthereo/SNU/evening/image/stereo_left_color/1630504002305323434.png,952174.6667182154,1939823.7890195625,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630106892402532580.png,987484.1992758709,1818319.7990307887,/home/ma/git/learning/netvlad_templated/data/Sthereo/SNU/evening/image/stereo_left_color/1630503730991885910.png,951485.4608009434,1938534.5648677493,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630106892500345981.png,987483.607711672,1818320.8640375643,/home/ma/git/learning/netvlad_templated/data/Sthereo/SNU/evening/image/stereo_left_color/1630504100473854280.png,951975.551361824,1940288.468652844,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630106892710598422.png,987483.0713911762,1818321.919291765,/home/ma/git/learning/netvlad_templated/data/Sthereo/SNU/evening/image/stereo_left_color/1630503133483858362.png,951746.3850716718,1939187.4369425527,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630106892800371515.png,987482.5091500725,1818322.9921726007,/home/ma/git/learning/netvlad_templated/data/Sthereo/SNU/evening/image/stereo_left_color/1630503398502290743.png,951807.4841436817,1939756.508373702,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630106893000203398.png,987481.9602115819,1818324.0558298207,/home/ma/git/learning/netvlad_templated/data/Sthereo/SNU/evening/image/stereo_left_color/1630504415073785106.png,951461.5403992515,1940265.3561355807,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630106893099585014.png,987481.3604373634,1818325.111425806,/home/ma/git/learning/netvlad_templated/data/Sthereo/SNU/evening/image/stereo_left_color/1630503217256961118.png,952063.3029504024,1939556.5977572184,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630106893300140468.png,987480.8269341886,1818326.1906796966,/home/ma/git/learning/netvlad_templated/data/Sthereo/SNU/evening/image/stereo_left_color/1630503989709293466.png,952131.3429460543,1939738.5384668794,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630106893399944922.png,987480.2445874548,1818327.2573127686,/home/ma/git/learning/netvlad_templated/data/Sthereo/SNU/evening/image/stereo_left_color/1630504237029944741.png,951773.4124419201,1940822.6971293485,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630106893600017395.png,987479.6696794711,1818328.3336629884,/home/ma/git/learning/netvlad_templated/data/Sthereo/SNU/evening/image/stereo_left_color/1630503180868260937.png,951923.2856325116,1939331.596218245,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630106893800773500.png,987479.0971648005,1818329.4184376653,/home/ma/git/learning/netvlad_templated/data/Sthereo/SNU/evening/image/stereo_left_color/1630503791574622593.png,951721.0829557644,1938586.2640951741,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630106893900884962.png,987478.5415598374,1818330.5037524286,/home/ma/git/learning/netvlad_templated/data/Sthereo/SNU/evening/image/stereo_left_color/1630503212658742450.png,952043.6959596784,1939528.494351235,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630106894000947300.png,987477.9421451191,1818331.5820639613,/home/ma/git/learning/netvlad_templated/data/Sthereo/SNU/evening/image/stereo_left_color/1630504125565624438.png,952016.8071506376,1940462.2886801567,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630106894200589740.png,987477.3707243263,1818332.6772505755,/home/ma/git/learning/netvlad_templated/data/Sthereo/SNU/evening/image/stereo_left_color/1630503045611548808.png,951499.5112400485,1939508.9622567205,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630106894301566167.png,987476.7818530458,1818333.7637839923,/home/ma/git/learning/netvlad_templated/data/Sthereo/SNU/evening/image/stereo_left_color/1630504403876724415.png,951451.7534821352,1940339.5637624126,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630106894501119409.png,987476.2002761986,1818334.8632004901,/home/ma/git/learning/netvlad_templated/data/Sthereo/SNU/evening/image/stereo_left_color/1630503072802988471.png,951539.9423370473,1939342.4453528742,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630106894601199962.png,987475.643391552,1818335.9724577123,/home/ma/git/learning/netvlad_templated/data/Sthereo/SNU/evening/image/stereo_left_color/1630503693904446999.png,951517.6633890823,1938727.0987549066,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630106894801470818.png,987475.0620652295,1818337.0718295581,/home/ma/git/learning/netvlad_templated/data/Sthereo/SNU/evening/image/stereo_left_color/1630504075782011625.png,951957.5091803407,1940126.4904209024,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630106894901014787.png,987474.462599486,1818338.1625769427,/home/ma/git/learning/netvlad_templated/data/Sthereo/SNU/evening/image/stereo_left_color/1630503241149091817.png,952123.719635309,1939708.7894244187,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630106895100770253.png,987473.8937638507,1818339.2754721534,/home/ma/git/learning/netvlad_templated/data/Sthereo/SNU/evening/image/stereo_left_color/1630502996527345887.png,951446.6382475012,1939787.8740862324,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630106895200615652.png,987473.3091965235,1818340.392627488,/home/ma/git/learning/netvlad_templated/data/Sthereo/SNU/evening/image/stereo_left_color/1630503844658353064.png,951726.952964444,1938875.6424249155,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630106895400893164.png,987472.750891387,1818341.5085467598,/home/ma/git/learning/netvlad_templated/data/Sthereo/SNU/evening/image/stereo_left_color/1630503591836696196.png,951565.9206160208,1939216.7572775697,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630106895500847180.png,987472.1648856607,1818342.5980956578,/home/ma/git/learning/netvlad_templated/data/Sthereo/SNU/evening/image/stereo_left_color/1630503990509161979.png,952133.0745249894,1939744.1540407303,,,,
/home/ma/git/learning/netvlad_templated/data/Sthereo/KAIST/morning/image/stereo_left_color/1630106895701040816.png,987471.5882466007,1818343.718989892,/home/ma/git/learning/netvlad_templated/data/Sthereo/SNU/evening/image/stereo_left_color/1630504345095367250.png,951581.0654163678,1940578.5063704445,,,,
